pioreactor,hours_since,exp_fit
pioreactor01,4.771388888889,0.04421704498010223
pioreactor01,4.772777777778,0.044320504543853036
pioreactor01,4.774166666667,0.04442420618351234
pioreactor01,4.775555555556,0.044528150465492064
pioreactor01,4.776944444444,0.04463233795745456
pioreactor01,4.778333333333,0.044736769228615594
pioreactor01,4.779722222222,0.044841444849297515
pioreactor01,4.781111111111,0.04494636539123223
pioreactor01,4.7825,0.04505153142748936
pioreactor01,4.783888888889,0.04515694353247944
pioreactor01,4.785277777778,0.04526260228195707
pioreactor01,4.786666666667,0.04536850825302376
pioreactor01,4.788055555556,0.045474662024131585
pioreactor01,4.789444444444,0.04558106417500934
pioreactor01,4.790833333333,0.04568771528697229
pioreactor01,4.792222222222,0.045794615942465845
pioreactor01,4.793611111111,0.0459017667253749
pioreactor01,4.795,0.04600916822095054
pioreactor01,4.796388888889,0.046116821015813214
pioreactor01,4.797777777778,0.04622472569795605
pioreactor01,4.799166666667,0.04633288285674771
pioreactor01,4.800555555556,0.046441293082936125
pioreactor01,4.801944444444,0.046549956968572975
pioreactor01,4.803333333333,0.04665887510733051
pioreactor01,4.804722222222,0.04676804809403461
pioreactor01,4.806111111111,0.0468774765249816
pioreactor01,4.8075,0.046987160997862945
